"Brand","Brand ID","Month and Year","Affiliate","Impressions","Clicks","Signups","NDC","fdt","Net Revenue","Earnings"
"Bilyoner","6","Feb-24","Casinofuat","0","2","0","0","0","€ 0.17","€ 0.04"
"Bilyoner","6","Feb-24","bmbahis","0","8","0","0","0","€ 0.04","€ 0.01"
"Bilyoner","6","Feb-24","GPartners1","0","1,672","113","47","47","€ 8,253.27","€ 2,350.00"
"Bilyoner","6","Feb-24","slotcatalog","0","39","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","casinobol","0","0","0","0","0","-€ 102.49","€ 0.00"
"Bilyoner","6","Feb-24","kenny36","0","243","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","ArifBey","0","644","9","6","6","€ 3,266.58","€ 1,083.93"
"Bilyoner","6","Feb-24","Spartners","0","0","0","0","0","€ 168.04","€ 0.00"
"Bilyoner","6","Feb-24","OksanaAdv","0","14,331","120","60","60","€ 45,296.33","€ 2,610.00"
"Bilyoner","6","Feb-24","Magicclick","0","4","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","CasinoSefYoutube1","0","2","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","webhisse","0","10,513","614","115","115","€ 5,002.62","€ 4,700.66"
"Bilyoner","6","Feb-24","Adv_013","0","209","4","2","2","€ 258.85","€ 64.71"
"Bilyoner","6","Feb-24","EdemPartners","0","495","136","8","8","€ 957.69","€ 320.00"
"Bilyoner","6","Feb-24","bahissiteleribilgi","0","4","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","Metin7474","0","151","28","1","1","€ 5.49","€ 1.37"
"Bilyoner","6","Feb-24","Casinoaff","0","4,018","2","0","0","€ 62.53","€ 21.89"
"Bilyoner","6","Feb-24","Slotadam","0","8","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","Adv_014","0","191","11","3","3","€ 893.14","€ 223.28"
"Bilyoner","6","Feb-24","Adv_015","0","8","0","0","0","€ 92.19","€ 23.05"
"Bilyoner","6","Feb-24","adv_016","0","0","0","2","2","€ 2,216.50","€ 554.12"
"Bilyoner","6","Feb-24","lcbonus","0","3","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","ekomusic","0","62","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","RekorX","0","135","5","2","2","-€ 406.56","€ 0.00"
"Bilyoner","6","Feb-24","Elis11","0","4","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","aphex","0","290","2","1","1","-€ 2.93","€ 0.00"
"Bilyoner","6","Feb-24","Adtogame","0","107","26","10","10","-€ 464.87","€ 450.00"
"Bilyoner","6","Feb-24","Arbita","0","157","2","1","1","€ 5.83","€ 45.00"
"Bilyoner","6","Feb-24","slotuzmani9","0","44","1","0","0","-€ 98.39","€ 0.00"
"Bilyoner","6","Feb-24","Yusuf2521k","0","2","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","mwilson","0","4","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","lschulz","0","6","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","adv_017","0","352","6","2","2","€ 95.34","€ 23.84"
"Bilyoner","6","Feb-24","ask-affiliates","0","6","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","adv_018","0","15,409","110","48","48","€ 53.20","€ 15.96"
"Bilyoner","6","Feb-24","Adv_019","0","162","6","4","4","€ 84.04","€ 21.01"
"Bilyoner","6","Feb-24","dec0der","0","1","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","Adv_020","0","370","13","9","9","€ 549.90","€ 137.48"
"Bilyoner","6","Feb-24","TDSem","0","0","0","1","1","€ 254.92","€ 45.00"
"Bilyoner","6","Feb-24","Adandsea","0","16","0","2","2","€ 7,467.94","€ 85.00"
"Bilyoner","6","Feb-24","goldtufan","0","0","0","0","0","-€ 19.35","€ 0.00"
"Bilyoner","6","Feb-24","KenesisDiRaskreia","0","38","2","3","3","€ 389.63","€ 0.00"
"Bilyoner","6","Feb-24","bonussms","0","2,144","319","12","12","-€ 384.21","€ 0.00"
"Bilyoner","6","Feb-24","bonuslarburada","0","18","1","0","0","-€ 535.20","€ 0.00"
"Bilyoner","6","Feb-24","ntylr1","0","309","4","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","OnePLtd","0","681","36","10","10","€ 2,696.14","€ 450.00"
"Bilyoner","6","Feb-24","odinmice","0","1","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","ckecasino","0","22","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","affiliateuzmani09","0","93","1","1","1","-€ 270.95","€ 0.00"
"Bilyoner","6","Feb-24","Spikeup","0","0","0","0","0","-€ 0.04","€ 0.00"
"Bilyoner","6","Feb-24","slotbonanza","0","79","6","2","2","-€ 97.87","€ 0.00"
"Bilyoner","6","Feb-24","Freespinlerburada","0","8","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","CTPRCK45","0","0","75","5","5","€ 198.65","€ 49.66"
"Bilyoner","6","Feb-24","bahsinrehberi","0","8,518","205","13","13","€ 161.17","€ 40.29"
"Bilyoner","6","Feb-24","sequivincere","0","1,166","286","13","13","€ 10.11","€ 2.53"
"Bilyoner","6","Feb-24","casinobetlive","0","22","1","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","cenkseo","0","206","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","Yusuf7676","0","1","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","KenMaster","0","1,281","10","2","2","€ 1,328.78","€ 332.20"
"Bilyoner","6","Feb-24","Ali4242","0","72","4","1","1","€ 24.48","€ 6.12"
"Bilyoner","6","Feb-24","Murats35","0","1","0","0","0","€ 0.02","€ 0.00"
"Bilyoner","6","Feb-24","sezer455aa","0","11","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","babalar01","0","113","5","2","2","€ 424.36","€ 106.09"
"Bilyoner","6","Feb-24","Berberbatu25","0","64","3","4","4","€ 734.85","€ 183.71"
"Bilyoner","6","Feb-24","AlienBettor35","0","9","0","0","0","€ 24.05","€ 6.01"
"Bilyoner","6","Feb-24","batxio","0","9","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","losangeles","0","23","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","forumneyine","0","0","0","0","0","-€ 0.88","€ 0.00"
"Bilyoner","6","Feb-24","Jackpotiso","0","36","3","1","1","€ 46.23","€ 11.56"
"Bilyoner","6","Feb-24","slotbaskani","0","0","0","0","0","€ 0.11","€ 0.03"
"Bilyoner","6","Feb-24","Aslan500","0","3","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","ultimate800","0","3","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","KodKalesi","0","223","9","0","0","-€ 0.01","€ 0.00"
"Bilyoner","6","Feb-24","jessyp","0","0","0","0","0","€ 81.47","€ 20.37"
"Bilyoner","6","Feb-24","Paulomedya","0","6","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","dodo2134","0","11","1","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","captainmej","0","155","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","alestasal","0","14","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","guvenmedia","0","31","3","1","1","€ 14.35","€ 3.59"
"Bilyoner","6","Feb-24","servetsesi","0","3","1","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","trafee","0","2","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","vmg","0","2","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","BWgambler","0","1","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","Casinoxklc","0","63","17","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","forumiddaa1","0","414","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","Jank891","0","28","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","C3PA","0","1","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","CAGLA06","0","6","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","Hetcash","0","14","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","medyashop","0","2","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Feb-24","lospollos","0","2","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","testuser","0","0","2,660","1,559","1,503","€ 316,606.64","€ 0.00"
"Bilyoner","6","Mar-24","weblight0013","0","6","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","weblight0027","0","0","0","0","0","€ 127.56","€ 31.89"
"Bilyoner","6","Mar-24","weblight0032","0","0","0","0","0","-€ 401.24","€ 0.00"
"Bilyoner","6","Mar-24","weblight0040","0","3","0","0","0","-€ 25.33","€ 0.00"
"Bilyoner","6","Mar-24","betstudy","0","1","0","0","0","€ 1,325.63","€ 331.41"
"Bilyoner","6","Mar-24","casino100","0","61","0","0","0","€ 444.11","€ 111.03"
"Bilyoner","6","Mar-24","fcbet","178","731","11","9","8","€ 33,337.76","€ 13,335.10"
"Bilyoner","6","Mar-24","macsonuclarinet","25","631","3","3","3","€ 6,732.02","€ 1,683.00"
"Bilyoner","6","Mar-24","iddaa-tahmin","0","329","36","7","7","€ 2,025.83","€ 928.90"
"Bilyoner","6","Mar-24","casinoklavuzu","877","1,129","1","0","0","€ 18,288.88","€ 6,401.11"
"Bilyoner","6","Mar-24","casinobahis","0","1","0","2","2","€ 39,948.96","€ 0.00"
"Bilyoner","6","Mar-24","casinovi","0","21","0","0","0","-€ 1,896.58","€ 0.00"
"Bilyoner","6","Mar-24","weblight0145","0","5","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","flashscore","0","0","0","0","0","€ 2,969.46","€ 742.36"
"Bilyoner","6","Mar-24","blogs77","7,055","182","1","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","hgjeap65","0","0","356","229","215","€ 21,464.91","€ 0.00"
"Bilyoner","6","Mar-24","devfat","0","3,001","10","5","5","€ 10,807.63","€ 2,751.90"
"Bilyoner","6","Mar-24","master7","0","61","0","0","0","€ 6,693.43","€ 1,673.36"
"Bilyoner","6","Mar-24","tahminetor","0","1,025","1","1","1","€ 1,463.02","€ 365.76"
"Bilyoner","6","Mar-24","casinobahis2","0","28","0","0","0","-€ 8,616.37","€ 0.00"
"Bilyoner","6","Mar-24","malteseo","0","0","0","0","0","€ 140.77","€ 35.19"
"Bilyoner","6","Mar-24","biGGipsy","0","0","0","0","0","€ 357.89","€ 89.47"
"Bilyoner","6","Mar-24","bahissiteleri2","0","15","0","4","4","€ 2,905.21","€ 726.30"
"Bilyoner","6","Mar-24","holdemturkiye","87","10","0","0","0","-€ 0.03","€ 0.00"
"Bilyoner","6","Mar-24","affiliatecan","0","282","1","4","4","€ 7,782.84","€ 1,945.71"
"Bilyoner","6","Mar-24","lonelyprens19","0","0","0","0","0","€ 44.53","€ 11.13"
"Bilyoner","6","Mar-24","fk502","0","12,772","248","135","126","€ 79,806.11","€ 32,666.58"
"Bilyoner","6","Mar-24","stckhlm","0","7","0","0","0","€ 222.41","€ 55.60"
"Bilyoner","6","Mar-24","cancayci","0","0","0","0","0","-€ 248.64","€ 0.00"
"Bilyoner","6","Mar-24","KingCrimson","0","11","1","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","johnnybet","0","35","0","0","0","-€ 100.73","€ 0.00"
"Bilyoner","6","Mar-24","alpercankaya","0","1","0","0","0","€ 46.61","€ 11.65"
"Bilyoner","6","Mar-24","iyicasino","0","32","0","0","0","€ 1,595.98","€ 399.00"
"Bilyoner","6","Mar-24","emirkuzey10","0","1","0","0","0","€ 843.99","€ 0.00"
"Bilyoner","6","Mar-24","sporbahisleri","0","0","0","0","0","-€ 668.32","€ 0.00"
"Bilyoner","6","Mar-24","Besiktask","0","95","8","0","0","€ 2,885.09","€ 823.20"
"Bilyoner","6","Mar-24","stellacommission","0","5","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","mericcan","0","9","0","0","0","-€ 248.19","€ 0.00"
"Bilyoner","6","Mar-24","muratozdogan","0","49","3","0","0","€ 4,467.76","€ 1,116.94"
"Bilyoner","6","Mar-24","casinosepetim","0","1,414","3","0","0","€ 6,463.17","€ 1,615.79"
"Bilyoner","6","Mar-24","lunarb1","193","3,482","12","4","4","€ 8,125.68","€ 2,943.99"
"Bilyoner","6","Mar-24","maratontv","0","2","0","0","0","-€ 3,811.56","€ 0.00"
"Bilyoner","6","Mar-24","tubecuda","0","4,930","98","49","47","€ 5,265.96","€ 3,518.18"
"Bilyoner","6","Mar-24","undeath","0","0","0","0","0","€ 139.42","€ 34.86"
"Bilyoner","6","Mar-24","abahis","0","39,436","81","62","59","€ 53,977.28","€ 18,892.05"
"Bilyoner","6","Mar-24","bets10clicks","0","1","0","0","0","€ 134.29","€ 33.57"
"Bilyoner","6","Mar-24","serpilim","0","14","0","0","0","€ 7.05","€ 1.76"
"Bilyoner","6","Mar-24","trixonite","0","0","0","0","0","-€ 74.44","€ 0.00"
"Bilyoner","6","Mar-24","lionking","0","0","0","0","0","€ 23.01","€ 5.75"
"Bilyoner","6","Mar-24","risedevil","0","0","0","0","0","-€ 75.18","€ 0.00"
"Bilyoner","6","Mar-24","batuhansoyer","0","2","0","0","0","€ 938.32","€ 234.58"
"Bilyoner","6","Mar-24","mhaysal","0","30","0","0","0","€ 75.17","€ 18.79"
"Bilyoner","6","Mar-24","snrbbk","0","2","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","serhat1988","0","1","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","murat26788","0","0","0","0","0","€ 425.96","€ 0.00"
"Bilyoner","6","Mar-24","mackolikbahis","0","1","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","casino34","0","16","0","0","0","-€ 11,168.18","€ 173.28"
"Bilyoner","6","Mar-24","bahissitesi","0","0","0","2","2","€ 7,395.83","€ 1,848.96"
"Bilyoner","6","Mar-24","ftrkmn","0","0","0","0","0","-€ 24.08","€ 0.00"
"Bilyoner","6","Mar-24","ams-birhdfilm","0","1","0","0","0","€ 109.18","€ 27.30"
"Bilyoner","6","Mar-24","darti1903","0","0","0","0","0","-€ 1,856.09","€ 0.00"
"Bilyoner","6","Mar-24","sevinz","0","48","0","0","0","€ 480.85","€ 120.21"
"Bilyoner","6","Mar-24","shape","0","1","0","0","0","€ 3,081.41","€ 770.35"
"Bilyoner","6","Mar-24","skakkola","0","135","0","1","1","€ 1,668.55","€ 945.97"
"Bilyoner","6","Mar-24","illegalbahis","17,183","1,097","0","0","0","-€ 6,900.41","€ 0.00"
"Bilyoner","6","Mar-24","milimetrik","0","20","1","1","1","€ 2,350.25","€ 587.56"
"Bilyoner","6","Mar-24","Alpov","0","1","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","Seoactivity","0","635,315","3,030","1,742","1,643","€ 276,646.37","€ 0.00"
"Bilyoner","6","Mar-24","onlinegamblenet","0","101","0","3","3","€ 17,069.93","€ 5,974.48"
"Bilyoner","6","Mar-24","Admedia","0","1,864","0","4","3","€ 39,332.64","€ 0.00"
"Bilyoner","6","Mar-24","vipbanko","0","4","0","1","1","-€ 10,911.53","€ 0.00"
"Bilyoner","6","Mar-24","bahisbet10","1","2","0","2","2","€ 22,756.43","€ 5,689.11"
"Bilyoner","6","Mar-24","gameconcierge","0","0","0","0","0","-€ 112.66","€ 0.00"
"Bilyoner","6","Mar-24","KBSystems1","0","31","1","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","yigituslanmaz34","0","0","0","0","0","€ 3,001.13","€ 750.28"
"Bilyoner","6","Mar-24","SocialMedia","0","205,577","626","371","353","€ 69,421.70","€ 0.00"
"Bilyoner","6","Mar-24","baopt","0","15","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","eludem18","0","8","0","13","11","€ 71,716.80","€ 17,929.20"
"Bilyoner","6","Mar-24","fmbets10","0","0","0","0","0","-€ 425.33","€ 0.00"
"Bilyoner","6","Mar-24","mailnewsletter","0","1,561","365","298","284","€ 107,375.67","€ 0.00"
"Bilyoner","6","Mar-24","betsmarketing","0","1","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","sd2610","0","0","0","0","0","-€ 155.99","€ 0.00"
"Bilyoner","6","Mar-24","yerlibahis","0","168","0","0","0","€ 9,749.36","€ 2,947.43"
"Bilyoner","6","Mar-24","attutspor2017","9","0","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","canlikazanc","0","171","15","10","8","€ 2,551.85","€ 893.15"
"Bilyoner","6","Mar-24","jhnddoe","0","0","0","1","1","€ 83.08","€ 20.77"
"Bilyoner","6","Mar-24","bahisara","0","15","0","0","0","€ 2,165.30","€ 541.32"
"Bilyoner","6","Mar-24","desicik","0","1","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","hepsibahis","0","0","0","0","0","-€ 0.07","€ 0.00"
"Bilyoner","6","Mar-24","wowigroup","0","3","0","0","0","€ 1,272.56","€ 318.14"
"Bilyoner","6","Mar-24","BCPLANT17S","0","1","0","0","0","€ 155.36","€ 0.00"
"Bilyoner","6","Mar-24","alexis","0","906","7","13","11","€ 60,739.52","€ 24,515.81"
"Bilyoner","6","Mar-24","ttakmaz","0","2","0","0","0","€ 137.74","€ 34.44"
"Bilyoner","6","Mar-24","hamdibahis","0","0","0","0","0","-€ 521.33","€ 0.00"
"Bilyoner","6","Mar-24","kacakbets","0","0","0","0","0","€ 1,401.30","€ 350.32"
"Bilyoner","6","Mar-24","testguy","0","3","0","0","0","-€ 441.31","€ 0.00"
"Bilyoner","6","Mar-24","margu","0","74","0","1","1","€ 8,985.45","€ 2,246.36"
"Bilyoner","6","Mar-24","egemenkaracalar","0","45","1","0","0","€ 207.07","€ 51.77"
"Bilyoner","6","Mar-24","filinta01","0","11","0","2","2","€ 46,494.82","€ 11,623.70"
"Bilyoner","6","Mar-24","laislabonita","0","1","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","diziweek","0","1","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","efecanek01","0","1","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","ustaenes2","216","1,647","3","11","10","€ 26,712.92","€ 6,678.23"
"Bilyoner","6","Mar-24","cantest","0","0","0","0","0","€ 0.04","€ 0.01"
"Bilyoner","6","Mar-24","mobilbahistwitter","0","326","2","4","4","€ 73.25","€ 0.00"
"Bilyoner","6","Mar-24","palantir","0","3","0","0","0","€ 1,399.22","€ 0.00"
"Bilyoner","6","Mar-24","miaki","0","4","0","0","0","€ 453.29","€ 113.32"
"Bilyoner","6","Mar-24","radbat","0","0","0","0","0","€ 0.85","€ 0.21"
"Bilyoner","6","Mar-24","can","0","5","1","6","6","€ 7,371.83","€ 1,842.96"
"Bilyoner","6","Mar-24","enilginclersayfasi1","0","2","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","guvenlibahiss","0","0","0","0","0","-€ 16.34","€ 0.00"
"Bilyoner","6","Mar-24","bahismatix","0","10","0","0","0","€ 44.47","€ 167.74"
"Bilyoner","6","Mar-24","egemen22","0","29","0","1","1","€ 20,603.70","€ 7,211.30"
"Bilyoner","6","Mar-24","mazda50","0","4","0","3","3","€ 8,131.65","€ 2,032.91"
"Bilyoner","6","Mar-24","gencfilmizle","0","1","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","bahisvecasino","0","3","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","tanerminel","0","5","0","2","2","-€ 1,594.17","€ 0.00"
"Bilyoner","6","Mar-24","eeraslan","0","1","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","orcunreklam","0","5,063","72","20","18","€ 22,830.81","€ 5,707.70"
"Bilyoner","6","Mar-24","iddaasahadan","0","25","0","0","0","-€ 161.86","€ 0.00"
"Bilyoner","6","Mar-24","bahistekazan1","0","0","0","0","0","€ 3.32","€ 0.83"
"Bilyoner","6","Mar-24","bahisinden","0","28","0","0","0","-€ 5,197.22","€ 0.00"
"Bilyoner","6","Mar-24","mobilbahistr","703","7,771","31","61","60","€ 735,277.01","€ 0.00"
"Bilyoner","6","Mar-24","dodono","0","15","0","0","0","-€ 1,636.20","€ 0.00"
"Bilyoner","6","Mar-24","bahiscisiteleri","0","0","0","0","0","-€ 540.21","€ 0.00"
"Bilyoner","6","Mar-24","Lancer","0","5","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","ufe","0","20","3","1","1","€ 3,451.70","€ 862.92"
"Bilyoner","6","Mar-24","svstngc","0","1","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","filmsokagi","0","1","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","kacakbahisburo","0","2","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","zonedevrim","0","1","0","0","0","€ 120.58","€ 30.14"
"Bilyoner","6","Mar-24","mevrenol","0","383","0","0","0","-€ 450.49","€ 0.00"
"Bilyoner","6","Mar-24","ahasta7","0","1","0","0","0","€ 1,954.31","€ 488.58"
"Bilyoner","6","Mar-24","hayatimbahis","0","1","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","wordpressreklam","0","1","0","0","0","-€ 24.81","€ 0.00"
"Bilyoner","6","Mar-24","metinmd","0","0","0","0","0","€ 30.57","€ 7.64"
"Bilyoner","6","Mar-24","savekonq","0","3","0","0","0","€ 44.10","€ 11.02"
"Bilyoner","6","Mar-24","Altunsoft","0","1","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","govercinweb","0","1","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","mtamosh","0","0","0","0","0","-€ 438.99","€ 0.00"
"Bilyoner","6","Mar-24","Tunctest","0","0","0","0","0","-€ 8.57","€ 0.00"
"Bilyoner","6","Mar-24","Mahmut123","0","1","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","wetaa47","0","0","0","0","0","€ 125.26","€ 0.00"
"Bilyoner","6","Mar-24","GuruSEO","0","25,068","0","1","1","€ 319.83","€ 79.96"
"Bilyoner","6","Mar-24","tvhanesi","1","0","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","kaan1905","130","0","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","g-xeser","0","3","0","0","0","€ 2,895.44","€ 723.86"
"Bilyoner","6","Mar-24","bonusrehberim","0","64","5","0","0","€ 520.56","€ 130.14"
"Bilyoner","6","Mar-24","Shevek","0","5","0","0","0","€ 0.07","€ 0.02"
"Bilyoner","6","Mar-24","berkayb24","0","4","0","0","0","€ 3,510.54","€ 920.49"
"Bilyoner","6","Mar-24","ziyonist","0","2","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","dfsboss","0","1","0","0","0","€ 10,286.86","€ 2,571.72"
"Bilyoner","6","Mar-24","Jsam","0","4","1","0","0","€ 293.89","€ 73.47"
"Bilyoner","6","Mar-24","Excelbet365","0","0","0","0","0","€ 23.38","€ 5.84"
"Bilyoner","6","Mar-24","redav51","0","3","0","0","0","€ 7,401.27","€ 1,850.32"
"Bilyoner","6","Mar-24","dodos2","0","5","1","0","0","€ 0.04","€ 0.01"
"Bilyoner","6","Mar-24","ahmet10299","0","4,143","41","29","26","-€ 5,705.50","€ 0.00"
"Bilyoner","6","Mar-24","JavidNuri","0","1","0","0","0","€ 1,110.40","€ 277.60"
"Bilyoner","6","Mar-24","kadircan07","133","0","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","bahisrehberi3","0","1","0","0","0","€ 1,228.89","€ 307.22"
"Bilyoner","6","Mar-24","canbets","0","9","0","3","3","€ 4,915.74","€ 1,248.94"
"Bilyoner","6","Mar-24","livebetsin","0","1","0","0","0","€ 0.00","€ 0.00"
"Bilyoner","6","Mar-24","ates666","0","1","0","0","0","€ 104.80","€ 0.00"
"Bilyoner","6","Mar-24","bahisideal","0","129","1","0","0","-€ 60.00","€ 0.00"
"Bilyoner","6","Mar-24","anlkad","0","0","0","0","0","€ 543.17","€ 0.00"
"Bilyoner","6","Mar-24","affilimeog","0","401","4","0","0","€ 6.99","€ 1.75"
"Bilyoner","6","Mar-24","recep88","0","0","0","0","0","€ 176.68","€ 44.17"
"Bilyoner","6","Mar-24","bahissiteleri1og","0","0","0","0","0","€ 8,223.55","€ 0.00"
